Year,World rank,Company,Country,Region,ISO3 Code,ICB3 short,ICB3 long,R&D (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),R&D-to-capex ratio (%),Operating profit (€million),Operating profit one-year growth (%),Profitability (%),Market capitalisation (€million),Market capitalisation one-year growth (%),Employees,Employees one-year growth (%),
2024,1017,CHAOWEI POWER HOLDINGS LIMITED,China,China,CHN,ICT producers,Electronic & Electrical Equipment,181.81,13.59,6638.40,24.69,2.74,86.07,1.64,1.30,211.25,47.30,-47.54,0.71,202.59,5.65,14484,-13.38,
2024,1018,FAIR ISAAC CORPORATION,US,US,USA,ICT services,Software & Computer Services,181.54,17.92,1653.22,13.48,10.98,8.55,109.68,0.52,2123.00,706.16,14.47,42.71,42561.85,97.26,3586,3.79,
2024,1019,"SAGE THERAPEUTICS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,181.18,-47.01,39.70,-52.30,456.38,0.00,-100.00,0.00,,-395.14,-29.20,-995.36,319.73,-74.31,353,-27.52,
2024,1020,"IMMUNITYBIO, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,181.10,-18.33,14.19,2270.58,1275.99,6.63,-77.48,46.71,2731.48,-331.29,-4.99,-2334.23,1717.09,-46.45,680,8.28,
2024,1021,MERUS N.V.,Netherlands,EU,NLD,Health industries,Pharmaceuticals & Biotechnology,181.09,94.53,34.78,-17.78,520.66,1.60,-58.14,4.61,11285.60,-261.88,73.79,-752.96,2771.10,82.47,260,13.54,
2024,1022,"TENABLE HOLDINGS, INC.",US,US,USA,ICT services,Software & Computer Services,181.03,17.39,866.32,12.68,20.90,4.09,149.24,0.47,4428.42,-0.76,-98.35,-0.09,4553.79,-11.61,1872,-6.35,
2024,1023,ZOOMINFO TECHNOLOGIES INC.,US,US,USA,ICT services,Software & Computer Services,180.77,-1.05,1168.83,-2.03,15.47,62.47,144.91,5.34,289.37,191.55,-26.24,16.39,3473.68,-49.61,3508,-0.23,
2024,1024,"SHANGHAI BAOSIGHT SOFTWARE CO.,LTD.",China,China,CHN,ICT services,Software & Computer Services,180.74,-0.60,1799.27,5.64,10.04,57.59,16.07,3.20,313.84,317.82,-11.29,17.66,1118.28,-7.17,5988,4.80,
2024,1025,"XIAMEN TUNGSTEN CO.,LTD.",China,China,CHN,Industrials,Industrial Metals & Mining,180.57,-10.40,4641.31,-10.66,3.89,278.83,0.50,6.01,64.76,441.04,-1.62,9.50,3594.85,12.17,17899,1.99,
2024,1026,FINCANTIERI S.P.A,Italy,EU,ITA,Automobiles & Parts,Automobiles & Parts,180.56,15.12,7950.73,6.76,2.27,159.96,-21.21,2.01,112.88,213.01,107.11,2.68,2237.65,136.99,22588,6.47,
2024,1027,"TONGFU MICROELECTRONICS CO.,LTD",China,China,CHN,ICT producers,Technology Hardware & Equipment,180.39,36.03,3149.25,7.30,5.73,600.47,-11.15,19.07,30.04,172.29,65.54,5.47,5913.21,27.88,20062,0.44,
2024,1028,GARRETT MOTION INC.,Switzerland,ROW,CHE,Automobiles & Parts,Automobiles & Parts,180.00,6.86,3344.88,-10.58,5.38,87.59,9.64,2.62,205.49,441.81,-8.93,13.21,1856.26,-17.22,7000,-7.89,
2024,1029,"GEM CO.,LTD.",China,China,CHN,Industrials,Mining,179.91,-0.57,4378.02,8.75,4.11,1574.24,121.27,35.96,11.43,290.23,13.61,6.63,4378.77,19.55,11310,10.31,
2024,1030,PAYONEER GLOBAL INC.,US,US,USA,Others,Support Services,179.84,17.85,941.11,17.64,19.11,7.88,-3.19,0.84,2281.52,143.45,43.84,15.24,3446.34,91.13,2407,11.08,
2024,1031,"ALECTOR, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,178.98,-3.21,96.79,3.60,184.91,1.21,-47.29,1.25,14815.94,-139.57,-4.44,-144.19,178.16,-72.26,238,-2.46,
2024,1032,"FIVE9, INC.",US,US,USA,ICT services,Software & Computer Services,178.50,14.10,1002.92,14.44,17.80,40.80,35.71,4.07,437.50,-49.38,-47.96,-4.92,2942.03,-46.23,3073,14.49,
2024,1033,"HUMANWELL HEALTHCARE (GROUP) CO.,LTD",China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,178.40,-0.20,3354.14,3.71,5.32,134.63,-47.87,4.01,132.51,343.06,-23.49,10.23,4757.86,-5.53,17650,-0.15,
2024,1034,WIWYNN CORPORATION,Taiwan,ROW,TWN,ICT producers,Technology Hardware & Equipment,178.29,50.39,10635.46,49.04,1.68,107.45,-0.77,1.01,165.93,829.19,77.20,7.80,14297.07,51.89,,,
2024,1035,ENI S.P.A.,Italy,EU,ITA,Energy,Oil & Gas Producers,178.00,7.23,88797.00,-5.25,0.20,7999.00,-8.47,9.01,2.23,5238.00,-36.56,5.90,42993.98,-17.02,32492,-1.96,
2024,1036,SCHOLAR ROCK HOLDING CORPORATION,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,177.64,51.39,0.00,,,0.09,38.03,,188316.33,-242.62,47.15,,3894.54,200.37,196,30.67,
2024,1037,NCR VOYIX CORP,US,US,USA,ICT producers,Technology Hardware & Equipment,177.11,-18.94,3160.07,-53.62,5.60,28.88,-76.92,0.91,613.33,45.24,-86.49,1.43,1944.55,-14.86,14000,-9.68,
2024,1038,"RAPID7, INC.",US,US,USA,ICT services,Software & Computer Services,177.09,-0.52,812.40,8.53,21.80,3.30,-21.55,0.41,5371.56,33.72,-159.88,4.15,2447.59,-27.07,2413,8.30,
2024,1039,KEYENCE CORPORATION,Japan,Japan,JPN,ICT producers,Electronic & Electrical Equipment,176.97,14.59,6495.43,9.50,2.72,87.96,14.81,1.35,201.20,3371.61,11.06,51.91,92371.11,-9.88,12261,-0.20,
2024,1040,TERNA S.P.A.,Italy,EU,ITA,Energy,Electricity,176.60,28.91,3616.20,15.80,4.88,2357.90,15.09,65.20,7.49,1672.30,24.82,46.24,15316.14,0.87,6420,8.32,
2024,1041,"NGK INSULATORS, LTD.",Japan,Japan,JPN,Industrials,General Industrials,176.47,-8.95,3799.29,7.01,4.64,256.34,-2.37,6.75,68.84,448.26,25.79,11.80,3382.97,-13.32,19931,2.00,
2024,1042,YUHAN CORPORATION,South Korea,ROW,KOR,Health industries,Pharmaceuticals & Biotechnology,176.16,63.04,1349.60,11.23,13.05,76.41,-27.50,5.66,230.53,35.82,-3.31,2.65,6276.25,74.26,,,
2024,1043,LIVANOVA PLC,US,US,USA,Health industries,Health Care Equipment & Services,176.07,-5.32,1206.50,8.66,14.59,45.34,34.66,3.76,388.31,132.45,-575.70,10.98,2420.51,-9.21,2959,1.41,
2024,1044,JD HEALTH INTERNATIONAL INC.,China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,175.44,8.47,7801.34,10.52,2.25,5.09,-36.91,0.07,3446.90,618.98,522.70,7.93,,,3564,14.30,
2024,1045,"JCET GROUP CO., LTD.",China,China,CHN,ICT producers,Technology Hardware & Equipment,175.40,18.17,4742.22,21.24,3.70,605.38,46.75,12.77,28.97,218.34,24.16,4.60,9641.86,36.89,24044,21.36,
2024,1046,PARKER HANNIFIN CORP,US,US,USA,Industrials,Industrial Engineering,175.19,-12.50,19106.75,-0.40,0.92,418.71,8.72,2.19,41.84,4084.13,3.46,21.38,55475.51,13.87,57950,-5.19,
2024,1047,3SBIO INCORPORATED,China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,174.93,66.90,1201.06,16.53,14.56,89.89,9.11,7.48,194.61,351.47,33.46,29.26,1805.74,-18.36,5577,3.07,
2024,1048,GENTEX CORP,US,US,USA,Automobiles & Parts,Automobiles & Parts,174.68,17.57,2226.70,0.61,7.84,139.25,-23.10,6.25,125.44,442.16,-7.34,19.86,6289.46,-13.69,6184,-0.98,
2024,1049,SIMCERE PHARMACEUTICAL GROUP LIMITED,China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,174.56,-15.32,874.98,0.41,19.95,47.07,-26.12,5.38,370.82,84.95,-420.48,9.71,2224.20,4.16,6584,-6.30,
2024,1050,ARCTURUS THERAPEUTICS HOLDINGS INC.,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,174.45,-1.01,146.61,-8.69,118.99,0.62,-77.66,0.43,27968.36,-92.09,22.33,-62.81,442.46,-45.10,176,-2.22,
2024,1051,"QI AN XIN TECHNOLOGY GROUP CO., LTD.",China,China,CHN,ICT services,Software & Computer Services,174.08,-6.06,573.53,-32.49,30.35,27.64,86.75,4.82,629.70,-205.20,634.30,-35.78,2424.22,-1.11,7570,-19.06,
2024,1052,AUTOHOME INC.,China,China,CHN,Others,General Retailers,173.86,-2.23,928.30,-2.01,18.73,18.46,78.19,1.99,941.77,122.87,-16.08,13.24,3154.46,-4.73,4415,-19.89,
2024,1053,COCHLEAR LIMITED,Australia,ROW,AUS,Health industries,Health Care Equipment & Services,173.80,5.23,1397.03,3.76,12.44,37.20,0.00,2.66,467.15,303.54,0.67,21.73,12157.67,37.46,5500,10.00,
2024,1054,"RIBBON COMMUNICATIONS, INC.",US,US,USA,ICT services,Software & Computer Services,173.20,-5.62,802.66,0.91,21.58,21.57,138.84,2.69,803.09,26.02,-850.89,3.24,702.28,47.42,3052,-1.77,
2024,1055,"CALIX, INC.",US,US,USA,ICT producers,Technology Hardware & Equipment,173.14,1.18,800.38,-20.02,21.63,17.38,1.11,2.17,996.29,-41.42,-268.20,-5.18,2225.85,-19.18,1820,3.41,
2024,1056,"ALLEGRO MICROSYSTEMS, INC.",US,US,USA,ICT producers,Electronic & Electrical Equipment,172.92,1.70,697.86,-30.91,24.78,38.46,-67.98,5.51,449.63,-18.37,-109.72,-2.63,4278.38,-15.95,4060,-11.60,
2024,1057,HERAEUS HOLDING GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG,Germany,EU,DEU,Industrials,Industrial Metals & Mining,172.90,10.98,25649.20,-11.80,0.67,359.70,25.03,1.40,48.07,638.00,-7.27,2.49,,,15170,-4.82,
2024,1058,MILTENYI BIOTEC B.V. & CO. KG,Germany,EU,DEU,Health industries,Pharmaceuticals & Biotechnology,172.50,99.65,671.50,0.00,25.69,57.08,-45.18,8.50,302.22,142.49,23.35,21.22,,,3199,2.17,
2024,1059,GIESECKE+DEVRIENT GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG,Germany,EU,DEU,Others,Support Services,172.50,-12.30,3132.10,5.34,5.51,95.60,27.47,3.05,180.44,200.20,32.67,6.39,,,14435,1.63,
2024,1060,RELIANCE INDUSTRIES LIMITED,India,ROW,IND,Chemicals,Chemicals,172.38,-22.30,110209.99,8.78,0.16,12728.27,16.73,11.55,1.35,12645.63,-11.77,11.47,186413.92,-17.69,400000,15.15,
2024,1061,ORANO,France,EU,FRA,Energy,Alternative Energy,172.00,43.33,5874.00,23.02,2.93,995.00,20.90,16.94,17.29,1088.00,49.25,18.52,,,19970,5.16,
2024,1062,JVC KENWOOD CORPORATION,Japan,Japan,JPN,Others,Leisure Goods,171.62,3.69,2270.99,3.02,7.56,77.95,8.67,3.43,220.16,129.57,40.69,5.71,1275.18,34.31,15151,-4.59,
2024,1063,"ZHEJIANG SANHUA INTELLIGENT CONTROLS CO.,LTD",China,China,CHN,Industrials,Industrial Engineering,171.58,23.37,3685.36,13.80,4.66,433.87,19.84,11.77,39.55,485.22,23.65,13.17,11379.50,-20.46,19787,11.59,
2024,1064,VONTIER CORPORATION,US,US,USA,ICT producers,Electronic & Electrical Equipment,171.05,8.69,2867.46,-3.75,5.97,79.60,37.60,2.78,214.87,529.89,-3.18,18.48,5272.69,3.38,8000,0.00,
2024,1065,AJINOMOTO COMPANY INC,Japan,Japan,JPN,Others,Food Producers,170.81,7.02,9386.46,6.35,1.82,540.32,33.93,5.76,31.61,734.28,-16.06,7.82,18403.63,1.68,34860,-0.01,
2024,1066,"M/A-COM TECHNOLOGY SOLUTIONS HOLDINGS, INC.",US,US,USA,ICT producers,Technology Hardware & Equipment,170.75,19.42,702.26,12.52,24.31,21.60,-9.15,3.08,790.53,70.91,-31.41,10.10,7173.98,24.14,1700,13.33,
2024,1067,"LIVERAMP HOLDINGS, INC.",US,US,USA,ICT services,Software & Computer Services,170.05,16.84,717.66,13.02,23.70,1.00,-75.51,0.14,16954.70,12.78,-27.39,1.78,1589.45,-28.06,1300,-7.14,
2024,1068,SUMITOMO RUBBER INDUSTRIES LTD,Japan,Japan,JPN,Automobiles & Parts,Automobiles & Parts,169.92,1.34,7431.96,2.93,2.29,348.32,-10.27,4.69,48.78,245.01,-38.85,3.30,2882.68,11.86,37975,-5.00,
2024,1069,REGAL REXNORD CORPORATION,US,US,USA,ICT producers,Electronic & Electrical Equipment,169.79,3.16,5807.87,-3.47,2.92,105.40,-8.06,1.81,161.10,614.59,37.37,10.58,9889.27,5.27,30800,-4.05,
2024,1070,"TPV TECHNOLOGY CO.,LTD.",China,China,CHN,ICT producers,Technology Hardware & Equipment,169.37,-0.70,7283.08,1.16,2.33,125.38,14.24,1.72,135.09,147.71,-38.09,2.03,1660.55,37.42,19417,-2.85,
2024,1071,"TBEA CO., LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,169.04,3.93,12905.54,-0.35,1.31,2236.15,-10.30,17.33,7.56,712.06,-68.76,5.52,8488.91,-7.68,30542,10.73,
2024,1072,SYMBOTIC INC.,US,US,USA,Industrials,Industrial Engineering,169.02,-12.50,1721.22,51.94,9.82,40.66,169.23,2.36,415.74,-112.35,-47.71,-6.53,,,1650,26.92,
2024,1073,"MACROGENICS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,169.00,6.39,144.35,155.26,117.08,3.57,110.09,2.47,4737.48,-106.44,-34.28,-73.74,196.34,-65.60,341,0.59,
2024,1074,"INDIE SEMICONDUCTOR, INC.",US,US,USA,ICT producers,Electronic & Electrical Equipment,168.56,13.34,208.57,-2.91,80.82,13.80,12.43,6.62,1221.40,-159.54,22.39,-76.49,716.80,-42.72,920,2.22,
2024,1075,WOLFSPEED INC,US,US,USA,ICT producers,Technology Hardware & Equipment,168.54,-24.66,729.23,-12.60,23.11,1223.79,-44.09,167.82,13.77,-896.72,77.48,-122.97,,,3434,-31.50,
2024,1076,"IBIDEN CO.,LTD.",Japan,Japan,JPN,ICT producers,Electronic & Electrical Equipment,168.35,35.70,2265.64,-0.29,7.43,1211.11,131.09,53.46,13.90,167.37,-41.93,7.39,3475.71,-39.49,11168,-1.82,
2024,1077,"SHANGHAI JUNSHI BIOSCIENCES CO.,LTD.",China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,168.17,-34.18,256.92,29.67,65.45,90.22,18.37,35.12,186.39,-185.53,-46.29,-72.21,314.83,-38.76,2578,0.39,
2024,1078,BIOCRYST PHARMACEUTICALS INC,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,168.10,-18.78,433.84,36.00,38.75,1.08,-48.15,0.25,15537.19,-2.45,-97.55,-0.56,1499.31,27.76,580,8.21,
2024,1079,KARL STORZ SE & CO. KG,Germany,EU,DEU,Health industries,Health Care Equipment & Services,167.68,12.02,2179.71,5.82,7.69,111.59,1.54,5.12,150.26,121.96,-54.88,5.60,,,8340,7.09,
2024,1080,"KEROS THERAPEUTICS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,167.13,28.37,3.42,2250.99,4890.96,1.86,-21.63,54.39,8991.66,-202.94,24.06,-5938.96,617.22,-45.83,169,24.26,
2024,1081,LANDIS+GYR GROUP AG,Switzerland,ROW,CHE,Energy,Electricity,167.11,-0.35,1674.91,-11.36,9.98,27.07,-8.10,1.62,617.38,-54.34,-139.17,-3.24,1584.34,-26.65,6347,-7.67,
2024,1082,PLAYTECH PLC,UK,ROW,GBR,ICT services,Software & Computer Services,166.90,4.57,1804.10,5.71,9.25,62.30,8.16,3.45,267.90,378.60,209.57,20.99,2670.50,67.00,7094,-4.78,
2024,1083,SHISEIDO COMPANY LIMITED,Japan,Japan,JPN,Others,Personal Goods,166.81,-1.45,6074.98,1.80,2.75,152.45,-6.91,2.51,109.42,29.71,-70.73,0.49,6848.81,-37.03,27908,-8.62,
2024,1084,TORO COMPANY (THE),US,US,USA,Automobiles & Parts,Automobiles & Parts,166.62,-0.46,4412.17,0.67,3.78,100.39,-30.23,2.28,165.96,513.33,23.82,11.63,7589.08,-9.18,11108,3.75,
2024,1085,CIPLA LIMITED,India,ROW,IND,Health industries,Pharmaceuticals & Biotechnology,166.58,-2.65,3097.55,8.26,5.38,130.68,5.82,4.22,127.48,775.43,26.72,25.03,12579.83,-7.29,30313,9.18,
2024,1086,WH GROUP LIMITED,China,China,CHN,Others,Food & Drug Retailers,166.52,-15.20,24969.68,-1.12,0.67,680.53,-11.63,2.73,24.47,2424.68,137.42,9.71,9559.82,20.72,102000,0.99,
2024,1087,BICYCLE THERAPEUTICS PLC,UK,ROW,GBR,Health industries,Pharmaceuticals & Biotechnology,166.49,10.52,33.95,30.76,490.34,1.19,-57.84,3.50,14005.34,-202.01,10.49,-594.96,640.83,73.92,235,-17.25,
2024,1088,JUNGHEINRICH AG,Germany,EU,DEU,Automobiles & Parts,Automobiles & Parts,166.42,9.64,5391.88,-2.78,3.09,138.43,2.86,2.57,120.23,431.92,0.30,8.01,1214.40,-23.98,20922,-0.92,
2024,1089,RIJK ZWAAN TOP HOLDING B.V.,Netherlands,EU,NLD,Others,Food Producers,166.29,5.75,627.35,5.82,26.51,152.08,139.33,24.24,109.34,78.17,35.69,12.46,,,3761,3.72,
2024,1090,VEOLIA ENVIRONNEMENT,France,EU,FRA,Energy,"Gas, Water & Multiutilities",166.00,-17.00,44692.00,-1.45,0.37,2965.00,-5.57,6.63,5.60,3018.00,6.01,6.75,20079.09,-3.08,221202,1.33,
2024,1091,ANHUI CONCH CEMENT COMPANY LIMITED,China,China,CHN,Construction & Materials,Construction & Materials,165.77,-32.40,12003.96,-35.44,1.38,1260.71,-27.42,10.50,13.15,1720.72,2.83,14.33,12542.69,5.41,49397,-2.70,
2024,1092,"VERVE THERAPEUTICS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,165.57,-0.68,31.12,174.98,532.03,3.60,-59.75,11.56,4604.26,-220.10,2.48,-707.23,459.62,-45.93,274,7.45,
2024,1093,YAMAHA CORPORATION,Japan,Japan,JPN,Others,Leisure Goods,165.44,0.28,2833.80,-0.17,5.84,140.65,0.06,4.96,117.63,209.73,3.85,7.40,3798.66,1.41,18949,-3.54,
2024,1094,LYELL IMMUNOPHARMA INC,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,165.18,-3.69,0.06,-53.08,281316.39,0.45,-82.73,760.66,36983.41,-345.32,38.02,-588122.95,179.98,-61.49,300,33.93,
2024,1095,"HANKOOK TIRE & TECHNOLOGY CO.,LTD.",South Korea,ROW,KOR,Automobiles & Parts,Automobiles & Parts,164.80,10.92,614.79,-89.46,26.81,674.30,145.91,109.68,24.44,1150.19,32.71,187.09,3114.76,-15.14,,,
2024,1096,SEMTECH CORP,US,US,USA,ICT producers,Technology Hardware & Equipment,164.51,-8.34,875.24,4.67,18.80,7.57,-73.06,0.86,2174.13,52.82,-105.96,6.04,4876.09,291.98,1838,-4.12,
2024,1097,FRESHWORKS INC,US,US,USA,ICT services,Software & Computer Services,163.71,18.09,693.44,20.79,23.61,8.83,343.55,1.27,1853.27,-124.12,-24.23,-17.90,3626.30,-45.35,4400,-10.20,
2024,1098,"SHANDONG NANSHAN ALUMINIUM CO.,LTD.",China,China,CHN,Industrials,Industrial Metals & Mining,163.63,11.32,4414.59,16.06,3.71,368.57,26.89,8.35,44.40,902.72,103.11,20.45,5988.22,31.92,16441,7.77,
2024,1099,"KURA ONCOLOGY, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,163.60,47.50,51.87,,315.44,0.45,180.95,0.88,36009.96,-185.96,16.52,-358.55,651.96,-36.18,192,35.21,
2024,1100,"BEIJING JINGWEI HIRAIN TECHNOLOGIES CO., INC.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,163.39,15.78,730.70,18.46,22.36,94.10,69.44,12.88,173.63,-96.43,37.51,-13.20,882.67,-27.17,7329,13.63,
2024,1101,UBIQUITI INC.,US,US,USA,ICT producers,Technology Hardware & Equipment,163.32,6.20,2477.18,33.45,6.59,12.11,5.10,0.49,1348.10,804.97,67.59,32.50,7514.34,-27.28,1667,10.03,
2024,1102,BRUNSWICK CORP,US,US,USA,Others,Leisure Goods,163.25,-8.42,5041.00,-18.19,3.24,161.13,-42.14,3.20,101.31,335.26,-55.68,6.65,4108.00,-36.44,15000,-13.29,
2024,1103,METRO AG,Germany,EU,DEU,Others,General Retailers,163.00,-7.39,31029.00,1.56,0.53,378.00,-2.83,1.22,43.12,231.00,-62.01,0.74,1773.60,-25.15,87810,-3.72,
2024,1104,MTU AERO ENGINES AG,Germany,EU,DEU,Aerospace & Defence,Aerospace & Defence,163.00,-13.76,7411.00,38.19,2.20,459.00,38.25,6.19,35.51,952.00,-695.00,12.85,17299.19,66.22,12892,5.93,
2024,1105,SENSATA TECHNOLOGIES HOLDING PLC,US,US,USA,ICT producers,Electronic & Electrical Equipment,162.94,-5.36,3785.51,-2.99,4.30,152.62,-14.11,4.03,106.76,287.34,33.85,7.59,3944.67,-27.48,19000,-2.06,
2024,1106,"SINOMA SCIENCE & TECHNOLOGY CO.,LTD.",China,China,CHN,Chemicals,Chemicals,162.92,-6.14,3162.72,-7.36,5.15,601.56,-41.25,19.02,27.08,165.90,-59.79,5.25,2894.56,-17.84,19955,-17.32,
2024,1107,"SHANDONG HUALU-HENGSHENG CHEMICAL CO.,LTD",China,China,CHN,Chemicals,Chemicals,162.88,11.18,4513.34,25.55,3.61,669.99,-41.67,14.84,24.31,689.06,16.64,15.27,6029.19,-21.53,6033,5.51,
2024,1108,DUERR AG,Germany,EU,DEU,Industrials,Industrial Engineering,162.81,-8.41,4698.12,1.53,3.47,115.43,46.89,2.46,141.04,204.47,6.27,4.35,1478.16,-0.37,19894,-3.41,
2024,1109,OSHKOSH CORPORATION,US,US,USA,Automobiles & Parts,Automobiles & Parts,162.77,26.57,10328.42,11.10,1.58,270.48,-13.62,2.62,60.18,972.86,20.67,9.42,5954.12,-12.22,18500,6.94,
2024,1110,JIANGLING MOTORS CORPORATION LIMITED,China,China,CHN,Automobiles & Parts,Automobiles & Parts,162.41,-30.64,5060.35,15.70,3.21,238.78,39.67,4.72,68.01,162.01,180.76,3.20,408.15,61.32,11553,-0.57,
2024,1111,"AMLOGIC (SHANGHAI) CO.,LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,162.10,7.18,781.50,10.34,20.74,64.40,20.83,8.24,251.72,82.59,80.84,10.57,3792.46,10.28,1828,-0.87,
2024,1112,"LANTHEUS HOLDINGS, INC.",US,US,USA,Health industries,Health Care Equipment & Services,161.80,116.32,1476.48,18.32,10.96,49.69,10.89,3.37,325.61,431.77,23.01,29.24,5986.98,47.40,808,-3.12,
2024,1113,"ZENTALIS PHARMACEUTICALS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,161.49,-11.51,64.90,,248.82,0.21,-62.09,0.33,75913.12,-184.04,-36.16,-283.57,207.90,-79.73,166,-1.19,
2024,1114,"GOPRO, INC.",US,US,USA,Others,Leisure Goods,161.47,1.67,771.46,-20.29,20.93,3.89,165.72,0.50,4153.23,-104.04,46.25,-13.49,134.82,-67.71,696,-25.16,
2024,1115,OXFORD NANOPORE TECHNOLOGIES PLC,UK,ROW,GBR,Health industries,Pharmaceuticals & Biotechnology,161.14,8.31,220.93,7.97,72.94,16.82,-39.66,7.61,958.29,-193.38,-3.60,-87.53,1485.43,-30.82,1315,16.06,
2024,1116,ABCELLERA BIOLOGICS INC,Canada,ROW,CAN,Health industries,Pharmaceuticals & Biotechnology,161.00,-4.78,27.75,-24.17,580.10,75.46,1.88,271.90,213.35,-302.98,32.70,-1091.69,833.02,-47.44,600,2.39,
2024,1117,"ZHUHAI COSMX BATTERY CO.,LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,160.89,24.13,1521.91,0.83,10.57,398.55,-8.33,26.19,40.37,6.56,127.95,0.43,2390.40,6.81,16668,0.63,
2024,1118,"EDITAS MEDICINE, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,160.68,67.72,31.10,-58.64,516.60,8.50,87.03,27.31,1891.38,-229.97,41.22,-739.37,100.91,-87.25,246,-7.17,
2024,1119,"MITSUBISHI GAS CHEMICAL COMPANY,INC.",Japan,Japan,JPN,Chemicals,Chemicals,160.57,2.16,4744.21,-4.90,3.38,523.53,5.63,11.04,30.67,307.42,10.73,6.48,3045.09,-11.75,8146,2.88,
2024,1120,"ADVANTECH CO., LTD.",Taiwan,ROW,TWN,ICT producers,Technology Hardware & Equipment,159.76,12.14,1763.61,-7.41,9.06,43.51,23.17,2.47,367.17,266.96,-25.38,15.14,8786.47,-6.69,,,
2024,1121,"NAVINFO CO., LTD.",China,China,CHN,ICT services,Software & Computer Services,159.53,-34.27,463.88,12.68,34.39,51.43,-14.65,11.09,310.17,-107.97,-50.13,-23.28,2994.44,9.50,2094,-27.74,
2024,1122,"Q2 HOLDINGS, INC.",US,US,USA,ICT services,Software & Computer Services,159.38,2.02,670.39,11.50,23.77,6.44,17.96,0.96,2474.34,-33.34,-53.86,-4.97,5851.74,140.34,2476,7.09,
2024,1123,GEORG FISCHER AG,Switzerland,ROW,CHE,Industrials,Industrial Engineering,159.37,12.78,5075.44,18.65,3.14,228.43,9.69,4.50,69.77,407.99,6.37,8.04,5996.58,12.63,19023,-4.04,
2024,1124,"APPFOLIO, INC.",US,US,USA,ICT services,Software & Computer Services,159.35,5.99,764.46,28.01,20.84,1.94,-77.70,0.25,8211.56,130.57,13985.57,17.08,5481.06,53.13,1634,8.64,
2024,1125,"LIUZHOU IRON & STEEL CO., LTD",China,China,CHN,Industrials,Industrial Metals & Mining,159.27,-5.90,9248.25,-11.97,1.72,290.23,20.80,3.14,54.88,42.01,-138.49,0.45,932.77,-12.93,12637,-10.03,
2024,1126,"ROCKET PHARMACEUTICALS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,159.03,-8.70,0.00,,,5.64,-64.33,,2818.51,-262.98,8437.66,,1102.94,-57.33,299,11.57,
2024,1127,DAICEL CORPORATION,Japan,Japan,JPN,Chemicals,Chemicals,159.03,10.85,3597.03,5.10,4.42,429.06,6.62,11.93,37.06,330.91,-11.14,9.20,2222.74,-16.57,11178,0.40,
2024,1128,GEA GROUP AG,Germany,EU,DEU,Industrials,Industrial Engineering,158.99,3.10,5422.13,0.91,2.93,237.11,3.83,4.37,67.06,548.01,6.69,10.11,8285.68,28.11,18347,-2.27,
2024,1129,"WUCHAN ZHONGDA GROUP CO.,LTD.",China,China,CHN,Others,Personal Goods,158.86,18.01,79057.87,3.34,0.20,430.84,28.93,0.54,36.87,513.68,-36.04,0.65,3438.91,15.09,26233,-0.46,
2024,1130,RED BULL TECHNOLOGY LIMITED,UK,ROW,GBR,Automobiles & Parts,Automobiles & Parts,158.85,13.78,538.12,15.69,29.52,81.94,259.60,15.23,193.88,28.53,45.78,5.30,,,787,6.93,
2024,1131,"GUANGDONG ELECTRIC POWER DEVELOPMENT CO.,LTD",China,China,CHN,Energy,Electricity,158.83,17.19,7537.49,-4.27,2.11,1999.38,-30.18,26.53,7.94,508.88,-19.06,6.75,199.95,-3.86,10251,1.76,
2024,1132,DENTSPLY SIRONA INC.,US,US,USA,Health industries,Health Care Equipment & Services,158.82,-10.33,3650.98,-4.34,4.35,173.26,20.81,4.75,91.67,-795.07,4488.89,-21.78,3631.57,-49.65,14000,-6.67,
